#{"t_start": 1727524353.952538, "env_id": "BipedalWalker-v3"}
r,l,t
-15.406362,1600,1899.890925
-86.636051,255,1899.9713
-91.164686,279,1900.350982
-88.941938,233,1900.442141
-6.307098,1600,1901.018628
-13.533583,1600,1901.954768
-8.148021,1600,1902.860901
-10.341744,1600,1903.730643
-89.524775,254,1903.827028
-9.368177,1600,1904.686454
-9.810813,1600,1905.256088
-19.689092,1600,1906.130267
-9.8298,1600,1907.010277
-9.818371,1600,1907.88637
-16.150189,1600,1908.747672
-13.892864,1600,1909.345399
-31.97667,1600,1910.235948
-19.608458,1600,1911.114556
-8.389178,1600,1911.965021
-14.885614,1600,1912.524194
-25.229222,1600,1913.434916
-17.269219,1600,1914.327796
-11.173326,1600,1915.20037
-30.157751,1600,1916.028938
-123.23109,148,1916.088615
-18.52851,1600,1916.654965
-26.30015,1600,1917.515505
-12.388061,1600,1918.427893
-24.687153,1600,1919.29167
-11.709443,1600,1920.177758
-19.012145,1600,1920.773831
-14.77243,1600,1921.674438
-13.965887,1600,1922.551684
-27.917029,1600,1923.383272
-28.695051,1600,1924.210846
-3.602806,1600,1924.806587
-11.05335,1600,1925.691731
-6.62247,1600,1926.598294
-34.811151,1600,1927.410993
-124.540905,196,1927.490648
-90.113445,486,1927.67133
-29.166001,1600,1928.514201
-23.011211,1600,1929.328045
-21.05475,1600,1929.913581
-27.778436,1600,1930.754636
-17.051686,1600,1931.612553
-34.217619,1600,1932.416715
-12.707842,1600,1932.977085
-24.559359,1600,1933.84961
-32.745942,1600,1934.709622
-20.248608,1600,1935.553013
-23.613268,1600,1936.353285
-100.65341,65,1936.37945
-29.693897,1600,1936.92299
-100.110875,68,1936.944712
-34.583713,1600,1937.811126
-24.119569,1600,1938.654893
-19.233988,1600,1939.454318
-96.592606,124,1939.502434
-97.315748,129,1939.550947
-22.457431,1600,1940.348145
-102.227453,66,1940.374779
-94.244868,179,1940.443566
-122.747045,145,1940.499099
-23.197019,1600,1941.29162
-37.034963,1600,1941.826124
-26.387175,1600,1942.654117
-22.649844,1600,1943.46779
-37.787369,1600,1944.265831
-95.7154,150,1944.323347
-27.180485,1600,1945.109994
-100.692568,69,1945.13765
-94.518332,164,1945.200934
-27.295297,1600,1945.717875
-35.12525,1600,1946.53773
-23.754358,1600,1947.352485
-96.015468,131,1947.395399
-28.670584,1600,1948.224491
-96.53627,137,1948.271028
-23.652339,1600,1949.087043
-100.466747,72,1949.115813
-17.072028,1600,1949.955219
-20.111847,1600,1950.524238
-23.553845,1600,1951.33785
-86.747963,250,1951.417075
-23.186732,1600,1952.236226
-24.02562,1600,1953.045656
-91.015364,303,1953.155143
-11.329198,1600,1953.998459
-24.292551,1600,1954.802374
-27.067874,1600,1955.345016
-23.049435,1600,1956.163354
-36.806328,1600,1956.983313
-33.663214,1600,1957.789868
-19.178489,1600,1958.351846
-97.797378,121,1958.387985
-24.519482,1600,1959.222657
-23.318138,1600,1960.054478
-97.509758,115,1960.093934
-34.231497,1600,1960.914543
-97.089228,108,1960.955315
-96.477769,145,1961.005824
-96.66714,112,1961.044455
-30.789918,1600,1961.887779
-3.093501,1600,1962.702013
-92.350098,310,1962.820407
-19.110767,1600,1963.6484
-92.044112,299,1963.765366
-20.651546,1600,1964.314833
-46.176018,1600,1965.147468
-30.336506,1600,1966.021566
-24.896472,1600,1966.831463
-13.258362,1600,1967.648439
-19.613654,1600,1968.199344
-15.82204,1600,1969.036882
-95.595036,461,1969.175219
-18.892191,1600,1970.001271
-90.111401,310,1970.095878
-22.495004,1600,1970.89399
-92.241618,352,1971.003966
-23.993489,1600,1971.801114
-24.778697,1600,1972.590511
-21.936866,1600,1973.359229
-27.688946,1600,1973.872445
-23.678818,1600,1974.668387
-99.916178,75,1974.692536
-100.140526,81,1974.717514
-24.746987,1600,1975.501134
-17.998113,1600,1976.274273
-88.417656,334,1976.389583
-9.916626,1600,1977.16043
-14.582638,1600,1977.92674
-23.188056,1600,1978.440756
-20.933716,1600,1979.237633
-96.560107,279,1979.322769
-17.396211,1600,1980.131354
-21.886783,1600,1980.89831
-88.832813,271,1980.992489
-31.192924,1600,1981.765006
-16.903086,1600,1982.573899
-11.120485,1600,1983.123061
-17.535131,1600,1983.90351
-9.830592,1600,1984.682707
-22.680413,1600,1985.444351
-18.086099,1600,1985.949921
-26.904473,1600,1986.734736
-19.492764,1600,1987.511181
-27.758003,1600,1988.274332
-90.693757,283,1988.375865
-18.087425,1600,1989.143887
-19.274682,1600,1989.640704
-14.116348,1600,1990.454779
-91.957585,304,1990.543219
-17.277032,1600,1991.331447
-9.314176,1600,1992.146623
-17.794521,1600,1992.935871
-12.236774,1600,1993.724002
-19.156383,1600,1994.232411
-18.403897,1600,1995.047173
-11.865985,1600,1995.845068
-90.574319,364,1995.963219
-20.224609,1600,1996.758089
-12.06358,1600,1997.537796
-3.562707,1600,1998.091598
-9.244185,1600,1998.914298
-125.328438,188,1998.969611
-10.777998,1600,1999.786703
-7.963513,1600,2000.591053
-27.96007,1600,2001.340034
-12.635774,1600,2001.877701
-24.193826,1600,2002.700133
-21.07321,1600,2003.512808
-17.81591,1600,2004.290625
-27.907656,1600,2005.064991
-96.123386,129,2005.109429
-117.677658,406,2005.254886
-18.267057,1600,2006.00932
-15.426686,1600,2006.554105
-20.729456,1600,2007.366417
-2.718989,1600,2008.159874
-10.467851,1600,2008.940827
-90.743737,292,2009.045969
-51.974942,1600,2009.789673
-17.635943,1600,2010.331694
-29.03821,1600,2011.103541
-8.628629,1600,2011.918643
-19.297508,1600,2012.70344
-15.420937,1600,2013.454856
-88.491225,286,2013.553816
-4.554688,1600,2014.130773
-88.359529,238,2014.476686
-92.468165,317,2014.591465
-114.891169,317,2014.705305
-11.038097,1600,2015.502884
-11.916676,1600,2016.030535
-88.585722,276,2016.389831
-10.803321,1600,2016.933121
-7.758717,1600,2017.752756
-92.793671,327,2017.850446
-4.779182,1600,2018.665493
-13.680753,1600,2019.429712
-89.859277,284,2019.528215
-44.016206,1600,2020.298642
-9.624206,1600,2021.099325
-8.361908,1600,2021.617118
-126.604175,347,2021.717199
-2.358861,1600,2022.544666
-17.363509,1600,2023.352165
-11.028527,1600,2024.15483
-43.6951,1600,2024.915746
-12.875871,1600,2025.459805
-97.074266,1600,2026.24243
-93.355025,260,2026.320454
-89.093827,377,2026.430282
-47.342322,1600,2027.224339
-3.761534,1600,2028.046283
-34.050421,1600,2028.816084
-11.230492,1600,2029.625405
-16.99193,1600,2030.154193
-97.960931,827,2030.711993
-12.327192,1600,2031.485837
-32.491704,1600,2032.009386
-92.678348,315,2032.375158
-12.952762,1600,2032.929578
-19.005003,1600,2033.724332
-9.171632,1600,2034.533479
-1.0729,1600,2035.331889
-44.327136,1600,2035.841306
-26.089966,1600,2036.638965
-28.483138,1600,2037.423805
-80.886729,412,2037.553142
-1.326707,1600,2038.37303
-11.09875,1600,2039.174379
-23.351536,1600,2039.974425
-10.26499,1600,2040.533747
-18.035651,1600,2041.357005
-5.381055,1600,2042.168772
-9.499356,1600,2042.97344
-90.42535,252,2043.068299
-7.780263,1600,2043.866311
-10.291952,1600,2044.420662
-1.998631,1600,2045.253272
-20.945779,1600,2046.092653
-91.422421,305,2046.193084
-31.109619,1600,2046.974752
-9.527104,1600,2047.790263
-27.779931,1600,2048.303514
-5.626439,1600,2049.133447
-28.194446,1600,2049.922753
-25.404382,1600,2050.696352
-24.423988,1600,2051.469595
-105.795818,230,2051.551595
-1.603759,1600,2052.100261
-22.203939,1600,2052.900321
-51.802927,1600,2053.692276
-21.381267,1600,2054.505957
-126.068171,255,2054.598378
-99.416857,258,2054.682658
-30.655418,1600,2055.460453
-104.162347,203,2055.53324
-101.842825,204,2055.601609
-17.772416,1600,2056.423618
-93.094089,364,2056.549985
-125.015137,200,2056.614721
-125.013532,184,2056.672998
-14.516298,1600,2057.473619
-87.748817,310,2057.576018
-9.450951,1600,2058.403519
-56.88624,1600,2059.170608
-118.47303,439,2059.334653
-47.603008,1600,2060.108908
-13.427329,1600,2060.621323
-9.923679,1600,2061.454878
-108.145101,185,2061.512251
-89.548989,276,2061.597536
-107.856202,222,2061.957876
-8.178831,1600,2062.536993
-91.845435,301,2062.626716
-26.877825,1600,2063.465318
-23.864668,1600,2064.285415
-22.014003,1600,2065.069664
-20.552202,1600,2065.843871
-92.399826,350,2065.975086
-11.848235,1600,2066.922934
-25.938476,1600,2067.462333
-89.385851,289,2067.549915
-9.677636,1600,2068.406485
-92.921864,408,2068.531324
-89.114176,284,2068.897775
-10.315132,1600,2069.438165
-9.430129,1600,2070.302641
-22.757675,1600,2071.125141
-36.182468,1600,2071.926211
-40.949645,1600,2072.439135
-24.479923,1600,2073.253054
-23.219698,1600,2074.06343
0.169048,1600,2074.898501
-11.743762,1600,2075.71133
-8.004236,1600,2076.246679
-54.54389,1600,2077.058479
-97.471488,267,2077.140188
-89.60039,281,2077.225383
-85.95119,286,2077.598095
-22.411788,1600,2078.149728
-20.620064,1600,2079.01678
-40.55858,1600,2079.817071
-91.878756,321,2079.926704
-116.661131,350,2080.03869
-117.719347,276,2080.123519
-91.988818,192,2080.180371
-6.052701,1600,2081.010098
-5.622638,1600,2081.868618
-12.927384,1600,2082.701513
-94.570213,204,2082.774866
-51.292441,1600,2083.555246
-93.315992,181,2083.62484
-106.720246,211,2083.702099
-48.423427,1600,2084.487042
-52.439825,1600,2085.007203
-125.813021,192,2085.349737
-90.272156,286,2085.457705
-15.790904,1600,2086.020334
-24.280016,1600,2086.876909
-23.062302,1600,2087.690904
-20.78419,1600,2088.486495
-119.275048,151,2088.543305
-118.163943,157,2088.599203
-92.13383,138,2088.646753
-122.732153,224,2088.719946
-119.487237,174,2088.775725
-120.239204,171,2088.828263
-8.625603,1600,2089.688094
-87.205683,231,2089.762299
-87.643174,265,2089.845065
-21.947898,1600,2090.666236
-124.570425,197,2090.729943
-120.218325,158,2090.779098
-127.6335,235,2090.851058
-104.065394,116,2090.886083
-28.876879,1600,2091.710411
-90.646608,235,2091.78551
-115.854061,428,2092.199038
-15.544013,1600,2092.772562
-35.383728,1600,2093.595439
-18.439544,1600,2094.495837
-19.826594,1600,2095.32868
-119.87402,255,2095.427609
-117.402965,180,2095.4942
-53.813402,1600,2096.285086
-17.073198,1600,2096.815577
-129.635615,637,2097.327584
-29.566161,1600,2098.152605
-44.035799,1600,2098.694542
-117.804337,350,2099.081717
-114.198551,157,2099.139319
-13.851505,1600,2099.720897
-89.214727,262,2099.79847
-31.837913,1600,2100.633391
-108.868345,323,2100.73346
-125.860778,200,2101.07581
-14.383306,1600,2101.634303
-91.434156,293,2101.7239
-126.968361,544,2102.199564
-13.618372,1600,2102.74697
-113.769422,381,2103.167691
-16.969587,1600,2103.737049
-33.665309,1600,2104.579018
-8.244784,1600,2105.414147
-119.141019,337,2105.525317
-88.481446,228,2105.599074
-30.560777,1600,2106.463144
-47.881454,1600,2107.279922
-85.646925,214,2107.358958
-10.971877,1600,2108.206493
-87.00444,275,2108.309937
-33.507429,1600,2109.109446
-28.332973,1600,2109.671471
-107.703634,271,2110.075621
-29.009934,1600,2110.651895
-91.346473,321,2111.033912
-122.275841,191,2111.105244
-21.429295,1600,2111.693841
-15.977148,1600,2112.54985
-9.522037,1600,2113.417256
-42.790454,1600,2114.229925
-89.610521,259,2114.332175
-17.729975,1600,2115.16565
-17.366648,1600,2115.75542
-32.812483,1600,2116.62945
-29.02672,1600,2117.521774
-29.631999,1600,2118.365567
-85.238652,159,2118.42838
-24.732307,1600,2119.266397
-6.183354,1600,2119.842655
-37.869258,1600,2120.680512
-22.349249,1600,2121.550656
-114.434532,224,2121.626249
-10.395393,1600,2122.449434
-96.684864,508,2122.635005
-16.544039,1600,2123.518808
-19.304191,1600,2124.359511
-14.689912,1600,2124.924763
-89.599582,219,2125.282539
-21.990741,1600,2125.906127
-43.31712,1600,2126.787433
-14.581816,1600,2127.653715
-119.164972,272,2127.748988
-89.711666,224,2127.824097
-38.720272,1600,2128.651707
-24.73119,1600,2129.523096
-85.362804,223,2129.614741
-18.726674,1600,2130.47955
-114.411103,1317,2130.973396
-21.428079,1600,2131.860348
-21.397464,1600,2132.722027
-18.946671,1600,2133.558261
-90.339282,234,2133.650628
-13.861673,1600,2134.195844
-89.715402,235,2134.564325
-89.085927,215,2134.650069
-121.01725,253,2134.747662
-90.516788,202,2134.823852
-18.602685,1600,2135.685956
-20.096504,1600,2136.228903
-23.43958,1600,2137.106641
-19.055554,1600,2137.998542
-20.396401,1600,2138.814758
-23.42536,1600,2139.673677
-12.495199,1600,2140.266256
-41.347022,1600,2141.122956
-29.369973,1600,2142.016938
-26.854381,1600,2142.86677
-14.391303,1600,2143.723579
-17.113258,1600,2144.31982
-7.778705,1600,2145.205978
-15.623351,1600,2146.06386
-14.100599,1600,2146.909319
-88.35462,173,2146.977782
-88.638535,190,2147.053094
-26.672049,1600,2147.908497
-91.131684,296,2148.031103
-89.500119,247,2148.129085
-120.463376,357,2148.256388
-20.766913,1600,2149.13622
-21.857586,1600,2149.947233
-9.565599,1600,2150.537635
-13.745568,1600,2151.429023
-90.561835,251,2151.510893
-86.626954,251,2151.589295
-116.358869,182,2151.644694
-21.969204,1600,2152.491041
-113.370418,141,2152.536855
-12.507246,1600,2153.403417
-116.968626,140,2153.450685
-45.634718,1600,2154.298997
-22.076177,1600,2155.16581
-90.291647,261,2155.266908
-89.865435,268,2155.362173
-90.001378,256,2155.448236
-20.449628,1600,2156.322096
-89.436734,302,2156.427725
-25.457338,1600,2157.280266
-44.955058,1600,2158.149661
-16.268432,1600,2158.732601
-22.057952,1600,2159.627851
-20.50586,1600,2160.50317
-84.920663,229,2160.581509
-35.615724,1600,2161.46989
-100.791948,737,2161.727282
-91.032964,261,2161.809769
-27.258209,1600,2162.662422
-40.786795,1600,2163.515704
-15.722251,1600,2164.334466
-7.477115,1600,2164.905319
-34.119833,1600,2165.755712
-18.261293,1600,2166.617161
-23.66944,1600,2167.462776
-27.953071,1600,2168.309808
-89.723853,320,2168.439095
-19.168133,1600,2169.279978
-88.286765,235,2169.371949
-91.952389,306,2169.498686
-87.767084,195,2169.573071
-87.20202,203,2169.647101
-13.920659,1600,2170.481686
-28.200346,1600,2171.355547
-17.194953,1600,2171.95358
-70.002521,552,2172.430709
-79.390625,682,2172.698621
-21.139159,1600,2173.548673
-30.415873,1600,2174.445039
-101.06397,749,2174.759447
-29.286649,1600,2175.614207
-92.819939,277,2175.728657
-16.923456,1600,2176.585132
-23.20208,1600,2177.185624
-24.81154,1600,2178.05886
-53.531115,1600,2178.907832
-47.77909,1600,2179.73361
-14.251654,1600,2180.288074
-74.518978,1600,2181.14309
-87.929159,275,2181.233661
-40.254881,1600,2182.155787
-87.772227,275,2182.243559
-25.928772,1600,2183.124321
-26.731372,1600,2183.994352
-40.261071,1600,2184.841215
-94.028564,317,2184.969044
-18.704379,1600,2185.817128
-6.45165,1600,2186.408333
-95.851728,539,2186.886043
-11.471523,1600,2187.486238
-39.327551,1600,2188.363853
-83.809642,179,2188.423366
-86.503063,226,2188.494285
-19.924837,1600,2189.38846
-16.818321,1600,2190.30561
-43.642164,1600,2191.161989
-56.106323,1600,2192.028332
-124.487878,103,2192.068749
-51.727673,1600,2192.651436
-23.162682,1600,2193.539452
-128.17379,149,2193.58747
-22.970941,1600,2194.463911
-17.58668,1600,2195.326459
-95.283232,366,2195.463913
-128.631897,160,2195.51977
-49.701819,1600,2196.390245
-26.829936,1600,2197.238168
-93.924188,298,2197.358906
-27.347083,1600,2198.211093
-21.372039,1600,2198.800114
-21.067929,1600,2199.681243
-31.930955,1600,2200.55174
-14.481117,1600,2201.399993
-31.159333,1600,2201.958098
-89.817185,198,2202.308986
-40.263833,1600,2202.912838
-16.291562,1600,2203.78597
-22.213986,1600,2204.65055
-93.759634,356,2204.77856
-21.351405,1600,2205.702349
-49.512731,1600,2206.562514
-23.493864,1600,2207.150253
-44.604107,1600,2208.046843
-39.665406,1600,2208.931332
-27.363862,1600,2209.796086
-10.865807,1600,2210.676564
-22.723007,1600,2211.258457
-13.484701,1600,2212.163987
-19.697042,1600,2213.057318
-23.761741,1600,2213.926934
-17.039509,1600,2214.514873
-32.478425,1600,2215.379024
-13.312609,1600,2216.267378
-14.970146,1600,2217.141397
-124.517434,126,2217.190363
-22.288175,1600,2218.058169
-34.434371,1600,2218.6542
-20.523134,1600,2219.536043
-25.014365,1600,2220.437803
-92.869513,341,2220.557678
-39.846546,1600,2221.4294
-17.685531,1600,2222.372948
-22.030609,1600,2222.94307
-15.315347,1600,2223.832446
-33.704959,1600,2224.704632
-17.726919,1600,2225.591999
-87.110764,237,2225.680738
-94.257687,358,2225.807677
-30.690126,1600,2226.699659
-19.781309,1600,2227.526582
-128.109803,157,2227.592198
-127.494071,138,2227.649401
-124.456039,119,2227.695222
-129.22312,156,2227.752923
-130.51779,198,2227.823413
-20.457675,1600,2228.69011
-15.498806,1600,2229.511645
-13.676382,1600,2230.082682
-128.075742,151,2230.129338
-57.547952,1600,2230.992035
-115.107858,686,2231.50209
-97.107048,377,2231.655859
-20.799156,1600,2232.523464
-18.49764,1600,2233.101007
-95.399184,358,2233.211679
-24.271499,1600,2234.106331
-24.81339,1600,2234.964944
-128.195032,137,2235.011782
-27.47763,1600,2235.887303
-24.515335,1600,2236.715106
-22.214101,1600,2237.309511
-131.437313,219,2237.675807
-22.858658,1600,2238.305904
-94.468505,367,2238.712889
-97.860276,369,2238.857829
-22.892866,1600,2239.429788
-17.764202,1600,2240.319864
-104.332111,448,2240.460842
-92.616353,312,2240.866524
-15.065038,1600,2241.443669
-25.287172,1600,2242.315787
-19.470392,1600,2243.207769
-25.433903,1600,2244.048644
-31.749378,1600,2244.914814
-94.763294,280,2245.024305
-33.114022,1600,2245.596338
-35.895798,1600,2246.501905
-34.766997,1600,2247.364181
-28.892492,1600,2248.24186
-31.341859,1600,2249.099501
-18.2137,1600,2249.696441
-23.213213,1600,2250.590023
-24.496993,1600,2251.476776
-58.032065,1600,2252.306606
-34.04789,1600,2252.863938
-11.725131,1600,2253.791282
-16.674195,1600,2254.718566
-123.400479,175,2254.777638
-116.187166,1348,2255.558796
-27.17262,1600,2256.435953
-92.798395,316,2256.566033
-17.696247,1600,2257.400102
-27.241295,1600,2258.010529
-88.970266,197,2258.074877
-25.7726,1600,2258.966272
-30.816377,1600,2259.827775
-91.355458,308,2259.936171
-27.495044,1600,2260.849535
-129.113015,657,2261.074628
-90.778082,322,2261.177805
-93.374762,287,2261.557295
-44.165929,1600,2262.135633
-11.758685,1600,2263.010698
-97.183956,348,2263.129009
-67.369954,1600,2264.026181
-110.342199,52,2264.045629
-45.777056,1600,2264.88876
-57.958268,1600,2265.7521
-24.795073,1600,2266.870464
-27.149597,1600,2267.817434
-30.284297,1600,2268.728647
-107.052833,269,2268.823952
-126.849115,177,2268.883237
-32.334044,1600,2269.754742
-104.788885,144,2269.810124
-123.463785,120,2269.856092
-19.485925,1600,2270.786863
-125.120175,141,2270.842078
-124.248224,115,2270.885921
-24.360584,1600,2271.777998
-119.23379,164,2271.843929
-22.947832,1600,2272.722051
-29.881448,1600,2273.33695
-28.283747,1600,2274.285559
-28.96488,1600,2275.15705
-16.356602,1600,2276.061922
-24.523752,1600,2277.022705
-21.561588,1600,2277.669528
-26.063648,1600,2278.569633
-35.727509,1600,2279.467251
-33.682693,1600,2280.312388
-23.112851,1600,2280.913375
-89.467675,258,2281.295273
-90.369254,289,2281.416494
-89.194144,252,2281.520355
-34.006535,1600,2282.371129
-84.834542,262,2282.48118
-24.087058,1600,2283.355124
-99.382892,703,2283.648051
-95.501973,313,2283.763685
-5.314392,1600,2284.613632
-90.53708,270,2284.720022
-28.315998,1600,2285.611393
-40.032807,1600,2286.213602
-32.620009,1600,2287.113541
-28.401874,1600,2288.01654
-91.769016,313,2288.123497
-62.323358,1600,2289.033126
-46.477131,1600,2289.891166
-10.775772,1600,2290.732007
-29.991908,1600,2291.374147
-26.409465,1600,2292.283093
-22.893188,1600,2293.165806
-91.410113,296,2293.272819
-92.227863,306,2293.377086
-24.233936,1600,2294.236107
-123.838498,192,2294.305481
-94.715567,296,2294.409057
-20.710716,1600,2295.323504
-29.56953,1600,2296.21725
-24.608692,1600,2297.079414
-88.37616,232,2297.180065
-27.558191,1600,2297.78704
-13.462274,1600,2298.69773
-84.388605,241,2298.779309
-11.95895,1600,2299.667669
-88.23983,239,2299.750159
-43.886613,1600,2300.639841
-90.189324,263,2300.731614
-37.389924,1600,2301.643017
-44.73064,1600,2302.921434
-11.919523,1600,2303.476431
-23.288,1600,2304.567425
-11.834127,1600,2305.537636
-98.384091,503,2305.715037
-18.552159,1600,2306.677402
-62.57052,1600,2307.631591
-22.935872,1600,2308.50926
-11.580982,1600,2309.111012
-23.593477,1600,2310.032253
-17.921062,1600,2310.957372
-96.136992,659,2311.193323
-20.224827,1600,2312.151219
-29.073781,1600,2313.082709
-90.769855,260,2313.180543
-36.332087,1600,2314.066623
-13.53286,1600,2314.958573
-20.178357,1600,2315.57866
-20.418256,1600,2316.568904
-18.046656,1600,2317.517295
-15.957993,1600,2318.522243
-18.602376,1600,2319.148418
-10.621398,1600,2320.070704
-25.192968,1600,2320.995815
-17.6575,1600,2321.910334
-23.483792,1600,2322.846041
-22.063608,1600,2323.464491
-20.639104,1600,2324.4488
-91.29362,1184,2325.189845
-36.775612,1600,2326.099518
-91.951092,225,2326.195836
-75.938005,1600,2326.79833
-27.363631,1600,2327.727765
-22.134047,1600,2328.666686
-43.351766,1600,2329.578972
-15.445289,1600,2330.526743
-91.898066,269,2330.642508
-87.212913,190,2330.731544
-90.999454,213,2330.822702
-24.127036,1600,2331.75404
-21.180667,1600,2332.393809
-27.47985,1600,2333.34402
-18.265709,1600,2334.307328
-92.516402,1600,2335.228937
-41.576048,1600,2336.105505
-100.992797,803,2336.453888
-90.17379,184,2336.523042
-86.967784,222,2336.602449
-90.078282,209,2336.67367
-11.899318,1600,2337.618125
-88.46721,240,2337.704733
-36.668739,1600,2338.625352
-34.476652,1600,2339.547547
-28.0105,1600,2340.172349
-41.769085,1600,2341.133944
-110.002786,1519,2342.049874
-39.176919,1600,2342.968254
-87.053093,214,2343.055875
-24.540498,1600,2343.955413
-35.769822,1600,2344.579144
-17.715413,1600,2345.526252
-31.087862,1600,2346.484442
-96.457239,590,2346.720024
-43.720686,1600,2347.641171
-56.51747,1600,2348.542124
-42.896149,1600,2349.449677
-83.531654,221,2349.545821
-92.725696,287,2349.676631
-43.775452,1600,2350.690473
-28.14683,1600,2351.278214
-42.880878,1600,2352.284498
-23.993162,1600,2353.247058
-38.315034,1600,2354.235954
-43.182716,1600,2355.146605
-17.091294,1600,2355.812287
-96.980185,442,2356.292709
-48.442487,1600,2356.965751
-92.58404,308,2357.381037
-19.607156,1600,2358.061939
-17.125981,1600,2359.024052
-16.5658,1600,2359.95594
-18.990862,1600,2360.911467
-35.92105,1600,2361.543998
-27.175603,1600,2362.495218
-19.819098,1600,2363.4377
-91.444279,251,2363.530152
-88.74641,238,2363.613767
-50.845849,1600,2364.561217
-48.608989,1600,2365.49976
-14.161579,1600,2366.446011
-101.442487,696,2366.74563
-16.169068,1600,2367.654185
-13.614054,1600,2368.233977
-30.848822,1600,2369.205744
-25.161547,1600,2370.108959
-17.22689,1600,2371.002201
-8.664068,1600,2371.90018
-25.471842,1600,2372.530642
-18.502407,1600,2373.465804
-17.10579,1600,2374.398522
-14.491751,1600,2375.283134
-85.499508,196,2375.367059
-19.727779,1600,2376.25265
-47.325464,1600,2376.882196
-8.394088,1600,2377.81553
-28.812832,1600,2378.730469
-22.44152,1600,2379.620968
-44.599559,1600,2380.234985
-11.112516,1600,2381.163295
-14.143754,1600,2382.111557
-89.167884,211,2382.191206
-91.63376,329,2382.305181
-91.341641,238,2382.385771
-94.547917,352,2382.828878
-42.38096,1600,2383.429334
-95.814662,382,2383.871319
-43.230009,1600,2384.500992
-39.441774,1600,2385.441379
-11.769764,1600,2386.378352
-91.522263,265,2386.478562
-13.797988,1600,2387.376145
-92.321659,233,2387.471109
-19.697605,1600,2388.393189
-89.254115,213,2388.484646
-14.22521,1600,2389.406307
-86.405445,197,2389.493937
-37.197974,1600,2390.059575
-43.812296,1600,2391.033763
-38.403905,1600,2391.998449
-24.954098,1600,2392.963984
-93.343592,300,2393.082685
-10.789614,1600,2394.018593
-23.943543,1600,2394.947073
-20.236349,1600,2395.612029
-16.58219,1600,2396.570096
-37.85806,1600,2397.511611
-90.996811,252,2397.618774
-12.929368,1600,2398.661278
-16.956699,1600,2399.574516
-17.934102,1600,2400.203475
-12.462698,1600,2401.143126
-93.387509,272,2401.242262
-15.923398,1600,2402.194552
-92.966912,264,2402.290759
-42.390029,1600,2403.230529
-6.903194,1600,2404.170412
-93.207643,400,2404.338497
-35.167394,1600,2405.307477
-16.11179,1600,2406.222074
-93.127489,255,2406.33005
-16.084345,1600,2406.937495
-36.721936,1600,2407.899279
-8.113052,1600,2408.806079
-9.61514,1600,2409.735929
-89.267706,218,2409.827707
-13.452073,1600,2410.699831
-23.88659,1600,2411.313671
-13.079378,1600,2412.256265
-9.8655,1600,2413.156367
-15.129861,1600,2414.084706
-12.209263,1600,2414.968304
-12.014328,1600,2415.589078
-16.30445,1600,2416.506693
-6.787786,1600,2417.404505
-88.746059,210,2417.486551
-36.639125,1600,2418.382758
-25.774206,1600,2419.252706
-3.39642,1600,2419.863435
-94.973277,389,2420.290991
-24.735822,1600,2420.900113
-20.390553,1600,2421.822139
-26.430574,1600,2422.719879
-91.028266,244,2422.814584
-17.166682,1600,2423.702617
-95.706582,417,2423.868957
-10.912985,1600,2424.758691
-13.016838,1600,2425.621731
-11.160315,1600,2426.2174
-18.446406,1600,2427.115179
-7.727666,1600,2428.000696
-29.402456,1600,2428.882389
-6.503636,1600,2429.445096
-37.157535,1600,2430.403499
-5.290794,1600,2431.280193
-88.482826,296,2431.387631
-96.015997,472,2431.549871
-20.795451,1600,2432.473372
-90.363625,228,2432.551828
-14.999461,1600,2433.435491
-16.79872,1600,2434.304185
-12.322742,1600,2435.169602
-10.803501,1600,2435.750729
-10.29553,1600,2436.647995
-11.681294,1600,2437.535943
-15.868611,1600,2438.39917
-12.576866,1600,2439.257699
-17.560323,1600,2439.869334
-14.047659,1600,2440.751467
-9.125378,1600,2441.631665
-7.278484,1600,2442.487874
-30.818792,1600,2443.07758
-6.406219,1600,2443.962879
-90.452451,223,2444.038184
-29.464045,1600,2444.976515
-46.055911,1600,2445.881246
-117.870484,157,2445.94263
-9.98074,1600,2446.821537
-41.739929,1600,2447.714146
-27.961482,1600,2448.313758
-8.096426,1600,2449.20221
-38.142557,1600,2450.099315
-28.975921,1600,2450.975241
-46.046828,1600,2451.565211
-88.886543,231,2451.938038
-11.970861,1600,2452.527503
-6.427707,1600,2453.411186
-7.928865,1600,2454.28776
-33.523777,1600,2455.159846
-38.596212,1600,2455.718934
-3.93013,1600,2456.602938
-41.577346,1600,2457.477101
-23.827449,1600,2458.357467
-91.042633,251,2458.457231
-25.840301,1600,2459.316758
-24.837578,1600,2459.897033
-14.098027,1600,2460.782979
-24.703644,1600,2461.696022
-24.54528,1600,2462.651317
-95.775694,340,2462.781921
-27.438322,1600,2463.682039
-29.34524,1600,2464.54811
-14.619564,1600,2465.148358
-21.570595,1600,2466.047327
-8.625851,1600,2466.91439
-44.783809,1600,2467.783674
-21.113545,1600,2468.37461
-17.070028,1600,2469.268139
-20.938969,1600,2470.162915
-13.451117,1600,2471.023893
-20.188786,1600,2471.879587
-16.072421,1600,2472.469017
-13.100365,1600,2473.356032
-8.610967,1600,2474.237131
-8.351014,1600,2475.088772
-15.053352,1600,2475.659553
-41.976901,1600,2476.59737
-29.170076,1600,2477.50389
